时间,中信期货五年期国债期货指数,中信期货上证50股指期货指数,中信期货中证500股指期货指数,中信期货商品指数,中信期货农产品指数,中信期货油脂油料指数,中信期货有色金属指数,中信期货贵金属指数,中信期货黑色建材指数,中信期货油脂指数,中信期货饲料指数,中信期货谷物指数,中信期货煤炭指数,中信期货钢铁指数,中信期货建材指数,中信期货铁合金指数,中信期货沪深300股指期货指数,中信期货十年期国债期货指数,中信期货五年期国债期货指数,中信期货上证50股指期货指数,中信期货中证500股指期货指数,中信期货商品指数,中信期货农产品指数,中信期货油脂油料指数,中信期货有色金属指数,中信期货贵金属指数,中信期货黑色建材指数,中信期货油脂指数,中信期货饲料指数,中信期货谷物指数,中信期货煤炭指数,中信期货钢铁指数,中信期货建材指数,中信期货铁合金指数,中信期货沪深300股指期货指数,中信期货十年期国债期货指数,中信期货五年期国债期货指数,中信期货上证50股指期货指数,中信期货中证500股指期货指数,中信期货商品指数,中信期货农产品指数,中信期货油脂油料指数,中信期货有色金属指数,中信期货贵金属指数,中信期货黑色建材指数,中信期货油脂指数,中信期货饲料指数,中信期货谷物指数,中信期货煤炭指数,中信期货钢铁指数,中信期货建材指数,中信期货铁合金指数,中信期货沪深300股指期货指数,中信期货十年期国债期货指数
2016/12/5,102.4752,87.6805,138.104,115.113,107.8557,128.5092,182.0568,114.5197,91.1337,89.9448,174.2846,123.7377,79.5198,61.9631,59.5554,151.2693,112.2096,104.5187,102.4752,87.6805,138.104,115.113,107.8557,128.5092,182.0568,114.5197,91.1337,89.9448,174.2846,123.7377,79.5198,61.9631,59.5554,151.2693,112.2096,104.5187,102.4752,87.6805,138.104,115.113,107.8557,128.5092,182.0568,114.5197,91.1337,89.9448,174.2846,123.7377,79.5198,61.9631,59.5554,151.2693,112.2096,104.5187
2016/12/6,102.2489,87.5473,138.1341,115.3633,107.6882,128.3307,182.8113,114.4944,91.3068,89.5754,174.3478,122.768,78.6921,62.149,59.7654,151.3271,112.0601,104.092,102.2489,87.5473,138.1341,115.3633,107.6882,128.3307,182.8113,114.4944,91.3068,89.5754,174.3478,122.768,78.6921,62.149,59.7654,151.3271,112.0601,104.092,102.2489,87.5473,138.1341,115.3633,107.6882,128.3307,182.8113,114.4944,91.3068,89.5754,174.3478,122.768,78.6921,62.149,59.7654,151.3271,112.0601,104.092
2016/12/7,102.3261,87.6953,139.3626,119.0072,108.7695,129.4938,185.0428,114.3588,95.8352,90.3371,175.5832,124.1422,82.737,65.2749,62.8362,149.8482,112.4176,104.2787,102.3261,87.6953,139.3626,119.0072,108.7695,129.4938,185.0428,114.3588,95.8352,90.3371,175.5832,124.1422,82.737,65.2749,62.8362,149.8482,112.4176,104.2787,102.3261,87.6953,139.3626,119.0072,108.7695,129.4938,185.0428,114.3588,95.8352,90.3371,175.5832,124.1422,82.737,65.2749,62.8362,149.8482,112.4176,104.2787
2016/12/8,102.3569,87.932,139.3669,117.8513,107.2896,127.8048,181.5508,115.9281,94.7972,89.1403,173.1395,122.2262,81.2962,64.5999,63.2632,149.6676,112.3916,104.332,102.3569,87.932,139.3669,117.8513,107.2896,127.8048,181.5508,115.9281,94.7972,89.1403,173.1395,122.2262,81.2962,64.5999,63.2632,149.6676,112.3916,104.332,102.3569,87.932,139.3669,117.8513,107.2896,127.8048,181.5508,115.9281,94.7972,89.1403,173.1395,122.2262,81.2962,64.5999,63.2632,149.6676,112.3916,104.332
2016/12/9,102.3261,89.064,138.6624,116.7396,106.5639,126.7688,182.194,115.7067,92.6249,88.8458,170.8964,122.2462,79.4208,63.0686,62.5181,149.8794,113.0545,104.2254,102.3261,89.064,138.6624,116.7396,106.5639,126.7688,182.194,115.7067,92.6249,88.8458,170.8964,122.2462,79.4208,63.0686,62.5181,149.8794,113.0545,104.2254,102.3261,89.064,138.6624,116.7396,106.5639,126.7688,182.194,115.7067,92.6249,88.8458,170.8964,122.2462,79.4208,63.0686,62.5181,149.8794,113.0545,104.2254
2016/12/12,101.8529,89.064,138.6624,117.6833,107.8615,128.5378,181.6348,115.4706,92.9707,89.7504,173.911,122.0172,77.6863,63.5522,64.355,148.3503,113.0545,103.1373,101.8529,89.064,138.6624,117.6833,107.8615,128.5378,181.6348,115.4706,92.9707,89.7504,173.911,122.0172,77.6863,63.5522,64.355,148.3503,113.0545,103.1373,101.8529,89.064,138.6624,117.6833,107.8615,128.5378,181.6348,115.4706,92.9707,89.7504,173.911,122.0172,77.6863,63.5522,64.355,148.3503,113.0545,103.1373
2016/12/13,101.7397,88.051,132.4737,119.0199,108.1561,128.7325,181.4537,115.9605,94.4673,89.1093,175.3031,122.5722,78.693,64.5708,65.7127,148.3118,110.158,102.972,101.7397,88.051,132.4737,119.0199,108.1561,128.7325,181.4537,115.9605,94.4673,89.1093,175.3031,122.5722,78.693,64.5708,65.7127,148.3118,110.158,102.972,101.7397,88.051,132.4737,119.0199,108.1561,128.7325,181.4537,115.9605,94.4673,89.1093,175.3031,122.5722,78.693,64.5708,65.7127,148.3118,110.158,102.972
2016/12/14,101.5751,87.6997,133.7414,117.1338,106.7093,127.3479,180.0718,116.2325,92.2752,88.9375,172.1127,121.9074,78.7367,62.8201,63.8714,140.1646,110.2064,102.6946,101.5751,87.6997,133.7414,117.1338,106.7093,127.3479,180.0718,116.2325,92.2752,88.9375,172.1127,121.9074,78.7367,62.8201,63.8714,140.1646,110.2064,102.6946,101.5751,87.6997,133.7414,117.1338,106.7093,127.3479,180.0718,116.2325,92.2752,88.9375,172.1127,121.9074,78.7367,62.8201,63.8714,140.1646,110.2064,102.6946
2016/12/15,100.3972,87.2546,133.4011,117.8255,107.2209,128.2675,180.9089,115.0797,93.5625,90.0381,172.9475,122.7586,80.0175,63.7384,64.4892,148.8896,109.5495,100.8652,100.3972,87.2546,133.4011,117.8255,107.2209,128.2675,180.9089,115.0797,93.5625,90.0381,172.9475,122.7586,80.0175,63.7384,64.4892,148.8896,109.5495,100.8652,100.3972,87.2546,133.4011,117.8255,107.2209,128.2675,180.9089,115.0797,93.5625,90.0381,172.9475,122.7586,80.0175,63.7384,64.4892,148.8896,109.5495,100.8652
2016/12/16,101.3797,85.0852,135.5309,115.8281,107.7053,128.9791,179.4616,113.0665,91.15,89.9022,173.2951,125.6097,78.4023,61.9806,63.0316,148.566,108.53,102.2572,101.3797,85.0852,135.5309,115.8281,107.7053,128.9791,179.4616,113.0665,91.15,89.9022,173.2951,125.6097,78.4023,61.9806,63.0316,148.566,108.53,102.2572,101.3797,85.0852,135.5309,115.8281,107.7053,128.9791,179.4616,113.0665,91.15,89.9022,173.2951,125.6097,78.4023,61.9806,63.0316,148.566,108.53,102.2572
2016/12/19,100.6441,84.7065,135.3911,114.0581,107.5602,129.1812,175.625,113.3819,89.6284,90.1912,172.9165,124.5661,79.2412,60.7026,60.6083,149.0603,108.0519,100.9878,100.6441,84.7065,135.3911,114.0581,107.5602,129.1812,175.625,113.3819,89.6284,90.1912,172.9165,124.5661,79.2412,60.7026,60.6083,149.0603,108.0519,100.9878,100.6441,84.7065,135.3911,114.0581,107.5602,129.1812,175.625,113.3819,89.6284,90.1912,172.9165,124.5661,79.2412,60.7026,60.6083,149.0603,108.0519,100.9878
2016/12/20,100.5824,84.1644,135.0809,113.3754,104.8799,125.9666,173.3433,111.5053,90.5918,88.2036,167.9004,122.7424,80.5957,61.224,60.529,148.6104,107.233,101.0732,100.5824,84.1644,135.0809,113.3754,104.8799,125.9666,173.3433,111.5053,90.5918,88.2036,167.9004,122.7424,80.5957,61.224,60.529,148.6104,107.233,101.0732,100.5824,84.1644,135.0809,113.3754,104.8799,125.9666,173.3433,111.5053,90.5918,88.2036,167.9004,122.7424,80.5957,61.224,60.529,148.6104,107.233,101.0732
2016/12/21,101.6883,85.0332,136.6711,113.6277,105.2003,126.3374,174.9917,111.9595,90.5256,88.3674,167.1322,124.4721,80.4047,61.2228,60.0644,148.601,108.4121,102.6679,101.6883,85.0332,136.6711,113.6277,105.2003,126.3374,174.9917,111.9595,90.5256,88.3674,167.1322,124.4721,80.4047,61.2228,60.0644,148.601,108.4121,102.6679,101.6883,85.0332,136.6711,113.6277,105.2003,126.3374,174.9917,111.9595,90.5256,88.3674,167.1322,124.4721,80.4047,61.2228,60.0644,148.601,108.4121,102.6679
2016/12/22,101.9969,84.6025,136.1993,109.5796,104.382,124.9758,171.5192,110.9178,85.4346,86.9925,165.7126,123.4493,75.6822,57.7117,57.575,147.6359,108.0846,103.452,101.9969,84.6025,136.1993,109.5796,104.382,124.9758,171.5192,110.9178,85.4346,86.9925,165.7126,123.4493,75.6822,57.7117,57.575,147.6359,108.0846,103.452,101.9969,84.6025,136.1993,109.5796,104.382,124.9758,171.5192,110.9178,85.4346,86.9925,165.7126,123.4493,75.6822,57.7117,57.575,147.6359,108.0846,103.452
2016/12/23,101.678,84.0233,135.6488,109.4833,104.0112,124.4158,173.0269,111.0402,85.1398,85.7438,166.3512,124.1488,75.3082,57.4614,57.2969,147.979,107.3313,103.0146,101.678,84.0233,135.6488,109.4833,104.0112,124.4158,173.0269,111.0402,85.1398,85.7438,166.3512,124.1488,75.3082,57.4614,57.2969,147.979,107.3313,103.0146,101.678,84.0233,135.6488,109.4833,104.0112,124.4158,173.0269,111.0402,85.1398,85.7438,166.3512,124.1488,75.3082,57.4614,57.2969,147.979,107.3313,103.0146
2016/12/26,101.786,84.7659,135.8673,107.001,102.5857,122.6459,167.3268,111.0626,82.2469,85.7692,164.477,120.9811,71.2699,55.6325,56.0079,143.2395,107.744,103.1,101.786,84.7659,135.8673,107.001,102.5857,122.6459,167.3268,111.0626,82.2469,85.7692,164.477,120.9811,71.2699,55.6325,56.0079,143.2395,107.744,103.1,101.786,84.7659,135.8673,107.001,102.5857,122.6459,167.3268,111.0626,82.2469,85.7692,164.477,120.9811,71.2699,55.6325,56.0079,143.2395,107.744,103.1
2016/12/27,101.5648,84.4689,135.7843,108.3579,104.0426,124.6473,169.6397,112.1901,82.9809,87.4946,166.7999,121.6539,71.2166,56.1417,57.5051,144.7407,107.7702,102.6146,101.5648,84.4689,135.7843,108.3579,104.0426,124.6473,169.6397,112.1901,82.9809,87.4946,166.7999,121.6539,71.2166,56.1417,57.5051,144.7407,107.7702,102.6146,101.5648,84.4689,135.7843,108.3579,104.0426,124.6473,169.6397,112.1901,82.9809,87.4946,166.7999,121.6539,71.2166,56.1417,57.5051,144.7407,107.7702,102.6146
2016/12/28,101.8529,84.209,135.828,108.6128,104.3128,125.2222,171.7179,112.481,82.9082,87.436,168.3143,121.9187,70.938,56.0869,57.6185,144.5691,107.4754,103.084,101.8529,84.209,135.828,108.6128,104.3128,125.2222,171.7179,112.481,82.9082,87.436,168.3143,121.9187,70.938,56.0869,57.6185,144.5691,107.4754,103.084,101.8529,84.209,135.828,108.6128,104.3128,125.2222,171.7179,112.481,82.9082,87.436,168.3143,121.9187,70.938,56.0869,57.6185,144.5691,107.4754,103.084
2016/12/29,102.4444,84.1273,135.7799,108.8469,104.8025,125.7135,172.7391,113.4173,82.6693,87.3803,167.7637,123.9605,70.7878,55.8617,56.9968,142.5103,107.5278,104.1934,102.4444,84.1273,135.7799,108.8469,104.8025,125.7135,172.7391,113.4173,82.6693,87.3803,167.7637,123.9605,70.7878,55.8617,56.9968,142.5103,107.5278,104.1934,102.4444,84.1273,135.7799,108.8469,104.8025,125.7135,172.7391,113.4173,82.6693,87.3803,167.7637,123.9605,70.7878,55.8617,56.9968,142.5103,107.5278,104.1934
2016/12/30,102.2541,84.4095,135.6663,107.2543,104.2839,124.726,171.8486,114.3232,80.9632,87.0877,166.1584,123.2921,70.3351,54.5503,55.4223,137.4991,107.5933,103.8147,102.2541,84.4095,135.6663,107.2543,104.2839,124.726,171.8486,114.3232,80.9632,87.0877,166.1584,123.2921,70.3351,54.5503,55.4223,137.4991,107.5933,103.8147,102.2541,84.4095,135.6663,107.2543,104.2839,124.726,171.8486,114.3232,80.9632,87.0877,166.1584,123.2921,70.3351,54.5503,55.4223,137.4991,107.5933,103.8147
2017/1/3,102.2438,85.36,137.0906,106.0388,103.521,123.7544,172.2832,113.4972,79.1866,87.0918,164.4136,122.1576,68.1407,53.5237,54.9316,133.2743,108.9362,103.8893,102.2438,85.36,137.0906,106.0388,103.521,123.7544,172.2832,113.4972,79.1866,87.0918,164.4136,122.1576,68.1407,53.5237,54.9316,133.2743,108.9362,103.8893,102.2438,85.36,137.0906,106.0388,103.521,123.7544,172.2832,113.4972,79.1866,87.0918,164.4136,122.1576,68.1407,53.5237,54.9316,133.2743,108.9362,103.8893
2017/1/4,102.1975,85.9021,139.0828,106.8408,103.9787,124.1559,171.6033,114.3588,80.4277,86.2161,166.1168,123.8332,68.8375,54.4437,55.9656,132.9874,109.9974,103.7187,102.1975,85.9021,139.0828,106.8408,103.9787,124.1559,171.6033,114.3588,80.4277,86.2161,166.1168,123.8332,68.8375,54.4437,55.9656,132.9874,109.9974,103.7187,102.1975,85.9021,139.0828,106.8408,103.9787,124.1559,171.6033,114.3588,80.4277,86.2161,166.1168,123.8332,68.8375,54.4437,55.9656,132.9874,109.9974,103.7187
2017/1/5,102.4392,85.8723,138.908,107.0268,103.9055,123.7322,172.1123,114.2618,81.1634,85.948,165.5839,123.1713,69.5158,54.9084,56.147,133.4615,109.7485,103.9533,102.4392,85.8723,138.908,107.0268,103.9055,123.7322,172.1123,114.2618,81.1634,85.948,165.5839,123.1713,69.5158,54.9084,56.147,133.4615,109.7485,103.9533,102.4392,85.8723,138.908,107.0268,103.9055,123.7322,172.1123,114.2618,81.1634,85.948,165.5839,123.1713,69.5158,54.9084,56.147,133.4615,109.7485,103.9533
2017/1/6,102.2901,85.5382,138.4711,106.3276,103.3231,123.2656,170.8091,113.2784,80.9592,84.9589,165.3934,122.8819,70.3828,54.6194,55.7121,130.5279,109.2768,103.7293,102.2901,85.5382,138.4711,106.3276,103.3231,123.2656,170.8091,113.2784,80.9592,84.9589,165.3934,122.8819,70.3828,54.6194,55.7121,130.5279,109.2768,103.7293,102.2901,85.5382,138.4711,106.3276,103.3231,123.2656,170.8091,113.2784,80.9592,84.9589,165.3934,122.8819,70.3828,54.6194,55.7121,130.5279,109.2768,103.7293
2017/1/9,102.429,85.8501,139.2313,109.0018,103.3726,123.0196,172.8649,113.9314,84.3304,85.5364,164.6896,121.7082,72.6324,57.2589,57.6941,128.1683,109.7878,104.1507,102.429,85.8501,139.2313,109.0018,103.3726,123.0196,172.8649,113.9314,84.3304,85.5364,164.6896,121.7082,72.6324,57.2589,57.6941,128.1683,109.7878,104.1507,102.429,85.8501,139.2313,109.0018,103.3726,123.0196,172.8649,113.9314,84.3304,85.5364,164.6896,121.7082,72.6324,57.2589,57.6941,128.1683,109.7878,104.1507
2017/1/10,102.4084,85.6719,138.5934,110.7596,103.4523,123.2206,175.2541,114.5427,87.726,86.2633,164.7214,120.8588,76.3556,59.7309,59.951,130.3301,109.5126,104.1027,102.4084,85.6719,138.5934,110.7596,103.4523,123.2206,175.2541,114.5427,87.726,86.2633,164.7214,120.8588,76.3556,59.7309,59.951,130.3301,109.5126,104.1027,102.4084,85.6719,138.5934,110.7596,103.4523,123.2206,175.2541,114.5427,87.726,86.2633,164.7214,120.8588,76.3556,59.7309,59.951,130.3301,109.5126,104.1027
2017/1/11,102.2644,85.3451,137.5668,111.5612,104.5141,124.625,177.8494,115.0807,87.7939,87.1094,167.2107,121.0841,75.4943,59.9805,59.9377,131.3623,108.8379,103.7613,102.2644,85.3451,137.5668,111.5612,104.5141,124.625,177.8494,115.0807,87.7939,87.1094,167.2107,121.0841,75.4943,59.9805,59.9377,131.3623,108.8379,103.7613,102.2644,85.3451,137.5668,111.5612,104.5141,124.625,177.8494,115.0807,87.7939,87.1094,167.2107,121.0841,75.4943,59.9805,59.9377,131.3623,108.8379,103.7613
2017/1/12,102.3158,85.0555,136.2736,112.1056,104.1005,124.0099,177.0835,115.0249,88.3375,87.0796,166.5952,120.1407,75.8244,60.5869,60.0761,134.992,108.0846,103.852,102.3158,85.0555,136.2736,112.1056,104.1005,124.0099,177.0835,115.0249,88.3375,87.0796,166.5952,120.1407,75.8244,60.5869,60.0761,134.992,108.0846,103.852,102.3158,85.0555,136.2736,112.1056,104.1005,124.0099,177.0835,115.0249,88.3375,87.0796,166.5952,120.1407,75.8244,60.5869,60.0761,134.992,108.0846,103.852
2017/1/13,102.4392,85.5827,134.9629,112.5048,104.6839,125.541,177.9779,114.3294,88.42,87.0892,170.2227,120.8768,76.4268,60.5277,60.2234,133.9106,108.3859,104.0014,102.4392,85.5827,134.9629,112.5048,104.6839,125.541,177.9779,114.3294,88.42,87.0892,170.2227,120.8768,76.4268,60.5277,60.2234,133.9106,108.3859,104.0014,102.4392,85.5827,134.9629,112.5048,104.6839,125.541,177.9779,114.3294,88.42,87.0892,170.2227,120.8768,76.4268,60.5277,60.2234,133.9106,108.3859,104.0014
2017/1/16,101.9866,85.5827,134.9629,116.1257,105.8062,127.273,179.7703,115.1146,93.5662,87.929,172.6801,122.8054,80.7454,64.6039,63.0204,136.7391,108.3859,103.324,101.9866,85.5827,134.9629,116.1257,105.8062,127.273,179.7703,115.1146,93.5662,87.929,172.6801,122.8054,80.7454,64.6039,63.0204,136.7391,108.3859,103.324,101.9866,85.5827,134.9629,116.1257,105.8062,127.273,179.7703,115.1146,93.5662,87.929,172.6801,122.8054,80.7454,64.6039,63.0204,136.7391,108.3859,103.324
2017/1/17,101.9197,86.3603,131.224,113.9011,105.9067,127.6195,176.2007,115.3363,89.4365,88.1666,173.2229,122.5909,74.3388,62.1744,61.6254,131.8838,108.1341,103.0466,101.9197,86.3603,131.224,113.9011,105.9067,127.6195,176.2007,115.3363,89.4365,88.1666,173.2229,122.5909,74.3388,62.1744,61.6254,131.8838,108.1341,103.0466,101.9197,86.3603,131.224,113.9011,105.9067,127.6195,176.2007,115.3363,89.4365,88.1666,173.2229,122.5909,74.3388,62.1744,61.6254,131.8838,108.1341,103.0466
2017/1/18,101.9455,86.3752,132.5802,114.1411,106.4359,128.0003,176.1236,115.1578,89.5851,88.002,174.4768,124.518,74.6153,62.3386,61.7542,133.0561,108.6189,101.5959,101.9455,86.3752,132.5802,114.1411,106.4359,128.0003,176.1236,115.1578,89.5851,88.002,174.4768,124.518,74.6153,62.3386,61.7542,133.0561,108.6189,101.5959,101.9455,86.3752,132.5802,114.1411,106.4359,128.0003,176.1236,115.1578,89.5851,88.002,174.4768,124.518,74.6153,62.3386,61.7542,133.0561,108.6189,101.5959
2017/1/19,102.2078,87.115,132.7553,113.8835,107.1454,128.6319,176.2552,114.0627,89.3867,87.9405,175.7779,124.7352,74.9679,62.0157,61.4156,132.1848,109.5959,103.1,102.2078,87.115,132.7553,113.8835,107.1454,128.6319,176.2552,114.0627,89.3867,87.9405,175.7779,124.7352,74.9679,62.0157,61.4156,132.1848,109.5959,103.1,102.2078,87.115,132.7553,113.8835,107.1454,128.6319,176.2552,114.0627,89.3867,87.9405,175.7779,124.7352,74.9679,62.0157,61.4156,132.1848,109.5959,103.1
2017/1/20,102.3261,87.5189,134.4623,111.7906,106.1547,127.3551,173.3909,114.2049,86.9866,87.6472,173.8889,123.8799,72.3021,60.1296,60.7049,131.8223,110.3746,103.4027,102.3261,87.5189,134.4623,111.7906,106.1547,127.3551,173.3909,114.2049,86.9866,87.6472,173.8889,123.8799,72.3021,60.1296,60.7049,131.8223,110.3746,103.4027,102.3261,87.5189,134.4623,111.7906,106.1547,127.3551,173.3909,114.2049,86.9866,87.6472,173.8889,123.8799,72.3021,60.1296,60.7049,131.8223,110.3746,103.4027
2017/1/23,102.2798,87.4072,135.1564,112.3167,106.3544,127.0511,176.6482,114.8466,86.7642,87.3248,174.1737,123.6243,72.2145,59.6829,60.2111,130.6918,110.3417,103.7106,102.2798,87.4072,135.1564,112.3167,106.3544,127.0511,176.6482,114.8466,86.7642,87.3248,174.1737,123.6243,72.2145,59.6829,60.2111,130.6918,110.3417,103.7106,102.2798,87.4072,135.1564,112.3167,106.3544,127.0511,176.6482,114.8466,86.7642,87.3248,174.1737,123.6243,72.2145,59.6829,60.2111,130.6918,110.3417,103.7106
2017/1/24,100.9065,87.5711,135.3509,114.1111,107.0018,128.0796,176.9481,114.6131,90.3107,88.6473,174.4314,123.6546,74.5124,62.5409,61.9579,131.8995,110.3878,103.6043,100.9065,87.5711,135.3509,114.1111,107.0018,128.0796,176.9481,114.6131,90.3107,88.6473,174.4314,123.6546,74.5124,62.5409,61.9579,131.8995,110.3878,103.6043,100.9065,87.5711,135.3509,114.1111,107.0018,128.0796,176.9481,114.6131,90.3107,88.6473,174.4314,123.6546,74.5124,62.5409,61.9579,131.8995,110.3878,103.6043
2017/1/25,101.9403,87.8541,136.0583,113.9513,105.877,126.1964,178.4509,113.4502,89.9857,87.5261,171.2847,123.1448,73.8139,62.158,62.2418,130.6796,110.9079,102.4095,101.9403,87.8541,136.0583,113.9513,105.877,126.1964,178.4509,113.4502,89.9857,87.5261,171.2847,123.1448,73.8139,62.158,62.2418,130.6796,110.9079,102.4095,101.9403,87.8541,136.0583,113.9513,105.877,126.1964,178.4509,113.4502,89.9857,87.5261,171.2847,123.1448,73.8139,62.158,62.2418,130.6796,110.9079,102.4095
2017/1/26,101.8219,88.085,136.8054,115.4483,106.085,126.6157,179.4598,112.3486,92.3133,86.7257,172.8578,124.0339,76.726,63.9536,63.1183,130.3586,111.1844,102.0523,101.8219,88.085,136.8054,115.4483,106.085,126.6157,179.4598,112.3486,92.3133,86.7257,172.8578,124.0339,76.726,63.9536,63.1183,130.3586,111.1844,102.0523,101.8219,88.085,136.8054,115.4483,106.085,126.6157,179.4598,112.3486,92.3133,86.7257,172.8578,124.0339,76.726,63.9536,63.1183,130.3586,111.1844,102.0523
2017/2/3,101.8306,87.2284,136.2793,112.0606,105.8902,126.1,177.4231,114.1573,86.3227,85.663,172.1479,125.7263,72.0159,59.2157,59.5357,129.7342,110.5063,101.2133,101.8306,87.2284,136.2793,112.0606,105.8902,126.1,177.4231,114.1573,86.3227,85.663,172.1479,125.7263,72.0159,59.2157,59.5357,129.7342,110.5063,101.2133,101.8306,87.2284,136.2793,112.0606,105.8902,126.1,177.4231,114.1573,86.3227,85.663,172.1479,125.7263,72.0159,59.2157,59.5357,129.7342,110.5063,101.2133
2017/2/6,101.439,87.221,137.0442,112.0283,106.8375,127.2905,177.2866,115.4801,85.4918,85.9232,174.8287,127.4092,70.905,58.2965,59.1804,130.7846,110.4075,101.0726,101.439,87.221,137.0442,112.0283,106.8375,127.2905,177.2866,115.4801,85.4918,85.9232,174.8287,127.4092,70.905,58.2965,59.1804,130.7846,110.4075,101.0726,101.439,87.221,137.0442,112.0283,106.8375,127.2905,177.2866,115.4801,85.4918,85.9232,174.8287,127.4092,70.905,58.2965,59.1804,130.7846,110.4075,101.0726
2017/2/7,101.6116,86.923,136.7745,113.2213,106.5745,127.0252,177.8933,116.1264,87.4537,85.6726,174.4783,126.8489,71.9145,60.0526,60.2059,131.0883,110.2429,101.4136,101.6116,86.923,136.7745,113.2213,106.5745,127.0252,177.8933,116.1264,87.4537,85.6726,174.4783,126.8489,71.9145,60.0526,60.2059,131.0883,110.2429,101.4136,101.6116,86.923,136.7745,113.2213,106.5745,127.0252,177.8933,116.1264,87.4537,85.6726,174.4783,126.8489,71.9145,60.0526,60.2059,131.0883,110.2429,101.4136
2017/2/8,101.9604,87.3029,138.0831,114.3633,107.4428,128.5825,180.3638,116.1951,88.8802,86.8133,177.2688,127.2295,72.2396,61.3252,61.5444,132.2272,110.9144,101.9549,101.9604,87.3029,138.0831,114.3633,107.4428,128.5825,180.3638,116.1951,88.8802,86.8133,177.2688,127.2295,72.2396,61.3252,61.5444,132.2272,110.9144,101.9549,101.9604,87.3029,138.0831,114.3633,107.4428,128.5825,180.3638,116.1951,88.8802,86.8133,177.2688,127.2295,72.2396,61.3252,61.5444,132.2272,110.9144,101.9549
2017/2/9,102.1426,87.5711,138.9276,113.7802,107.068,128.1052,180.0524,116.6091,87.763,86.3766,176.8375,126.8976,70.3529,60.7717,60.8981,131.9704,111.2831,102.3554,102.1426,87.5711,138.9276,113.7802,107.068,128.1052,180.0524,116.6091,87.763,86.3766,176.8375,126.8976,70.3529,60.7717,60.8981,131.9704,111.2831,102.3554,102.1426,87.5711,138.9276,113.7802,107.068,128.1052,180.0524,116.6091,87.763,86.3766,176.8375,126.8976,70.3529,60.7717,60.8981,131.9704,111.2831,102.3554
2017/2/10,102.0437,88.0106,139.1353,115.8652,107.8976,129.5263,180.6061,115.691,91.4151,87.4884,178.9155,127.2602,72.1713,63.9072,63.6299,132.301,111.9876,102.1443,102.0437,88.0106,139.1353,115.8652,107.8976,129.5263,180.6061,115.691,91.4151,87.4884,178.9155,127.2602,72.1713,63.9072,63.6299,132.301,111.9876,102.1443,102.0437,88.0106,139.1353,115.8652,107.8976,129.5263,180.6061,115.691,91.4151,87.4884,178.9155,127.2602,72.1713,63.9072,63.6299,132.301,111.9876,102.1443
2017/2/13,102.3091,88.0106,139.1353,118.8505,107.5187,128.487,186.9349,116.9852,94.1781,86.0652,178.2179,127.1446,74.6987,66.2395,65.046,135.2997,111.9876,102.5719,102.3091,88.0106,139.1353,118.8505,107.5187,128.487,186.9349,116.9852,94.1781,86.0652,178.2179,127.1446,74.6987,66.2395,65.046,135.2997,111.9876,102.5719,102.3091,88.0106,139.1353,118.8505,107.5187,128.487,186.9349,116.9852,94.1781,86.0652,178.2179,127.1446,74.6987,66.2395,65.046,135.2997,111.9876,102.5719
2017/2/14,102.1946,88.3489,139.9403,118.9042,106.7484,127.6399,188.1763,116.949,94.3658,85.3709,176.226,126.3477,75.3756,66.381,65.1218,132.9933,112.577,102.2959,102.1946,88.3489,139.9403,118.9042,106.7484,127.6399,188.1763,116.949,94.3658,85.3709,176.226,126.3477,75.3756,66.381,65.1218,132.9933,112.577,102.2959,102.1946,88.3489,139.9403,118.9042,106.7484,127.6399,188.1763,116.949,94.3658,85.3709,176.226,126.3477,75.3756,66.381,65.1218,132.9933,112.577,102.2959
2017/2/15,102.1426,88.2013,139.966,116.9821,106.0429,126.9557,185.0365,116.5449,93.1802,85.4819,175.0953,124.8183,74.7573,65.2505,64.1483,128.5967,112.5637,102.0902,102.1426,88.2013,139.966,116.9821,106.0429,126.9557,185.0365,116.5449,93.1802,85.4819,175.0953,124.8183,74.7573,65.2505,64.1483,128.5967,112.5637,102.0902,102.1426,88.2013,139.966,116.9821,106.0429,126.9557,185.0365,116.5449,93.1802,85.4819,175.0953,124.8183,74.7573,65.2505,64.1483,128.5967,112.5637,102.0902
2017/2/16,102.6475,88.1625,138.882,116.0267,106.0145,126.9428,185.0061,116.9347,92.9316,84.862,176.1089,125.1208,75.1143,64.6808,64.0337,127.3692,112.1924,102.9995,102.6475,88.1625,138.882,116.0267,106.0145,126.9428,185.0061,116.9347,92.9316,84.862,176.1089,125.1208,75.1143,64.6808,64.0337,127.3692,112.1924,102.9995,102.6475,88.1625,138.882,116.0267,106.0145,126.9428,185.0061,116.9347,92.9316,84.862,176.1089,125.1208,75.1143,64.6808,64.0337,127.3692,112.1924,102.9995
2017/2/17,102.6162,87.8387,139.1438,116.5909,104.6913,124.82,183.8307,117.1921,94.951,83.3115,173.2638,124.1269,76.4123,66.353,65.2734,127.6972,112.2736,102.9725,102.6162,87.8387,139.1438,116.5909,104.6913,124.82,183.8307,117.1921,94.951,83.3115,173.2638,124.1269,76.4123,66.353,65.2734,127.6972,112.2736,102.9725,102.6162,87.8387,139.1438,116.5909,104.6913,124.82,183.8307,117.1921,94.951,83.3115,173.2638,124.1269,76.4123,66.353,65.2734,127.6972,112.2736,102.9725
